levekaar,lksnavn,grunnkrets
4016000001,Drangedal LKS 01,40160201
4016000001,Drangedal LKS 01,40160202
4016000001,Drangedal LKS 01,40160203
4016000001,Drangedal LKS 01,40160204
4016000001,Drangedal LKS 01,40160205
4016000001,Drangedal LKS 01,40160206
4016000001,Drangedal LKS 01,40160208
4016000001,Drangedal LKS 01,40160209
4016000001,Drangedal LKS 01,40160210
4016000001,Drangedal LKS 01,40160211
4016000001,Drangedal LKS 01,40160212
4016000001,Drangedal LKS 01,40160301
4016000002,Drangedal LKS 02,40160207
4016000002,Drangedal LKS 02,40160302
4016000002,Drangedal LKS 02,40160303
4016000002,Drangedal LKS 02,40160304
4018000001,Nome LKS 01,40180101
4018000001,Nome LKS 01,40180102
4018000001,Nome LKS 01,40180103
4018000001,Nome LKS 01,40180104
4018000001,Nome LKS 01,40180105
4018000001,Nome LKS 01,40180106
4018000001,Nome LKS 01,40180107
4018000001,Nome LKS 01,40180108
4018000001,Nome LKS 01,40180109
4018000001,Nome LKS 01,40180110
4018000001,Nome LKS 01,40180111
4018000002,Nome LKS 02,40180201
4018000002,Nome LKS 02,40180202
4018000002,Nome LKS 02,40180203
4018000002,Nome LKS 02,40180204
4018000002,Nome LKS 02,40180205
4018000002,Nome LKS 02,40180301
4018000002,Nome LKS 02,40180302
4018000002,Nome LKS 02,40180303
4020000001,Midt-Telemark LKS 01,40200108
4020000001,Midt-Telemark LKS 01,40200301
4020000001,Midt-Telemark LKS 01,40200304
4020000001,Midt-Telemark LKS 01,40200305
4020000001,Midt-Telemark LKS 01,40200306
4020000001,Midt-Telemark LKS 01,40200307
4020000001,Midt-Telemark LKS 01,40200308
4020000001,Midt-Telemark LKS 01,40200309
4020000001,Midt-Telemark LKS 01,40200406
4020000001,Midt-Telemark LKS 01,40200407
4020000002,Midt-Telemark LKS 02,40200101
4020000002,Midt-Telemark LKS 02,40200102
4020000002,Midt-Telemark LKS 02,40200103
4020000002,Midt-Telemark LKS 02,40200104
4020000002,Midt-Telemark LKS 02,40200105
4020000002,Midt-Telemark LKS 02,40200106
4020000002,Midt-Telemark LKS 02,40200107
4020000002,Midt-Telemark LKS 02,40200201
4020000003,Midt-Telemark LKS 03,40200109
4020000003,Midt-Telemark LKS 03,40200208
4020000003,Midt-Telemark LKS 03,40200401
4020000003,Midt-Telemark LKS 03,40200402
4020000003,Midt-Telemark LKS 03,40200403
4020000003,Midt-Telemark LKS 03,40200404
4020000003,Midt-Telemark LKS 03,40200405
4020000004,Midt-Telemark LKS 04,40200203
4020000004,Midt-Telemark LKS 04,40200209
4020000004,Midt-Telemark LKS 04,40200210
4020000004,Midt-Telemark LKS 04,40200211
4020000005,Midt-Telemark LKS 05,40200202
4020000005,Midt-Telemark LKS 05,40200204
4020000006,Midt-Telemark LKS 06,40200205
4020000006,Midt-Telemark LKS 06,40200206
4020000006,Midt-Telemark LKS 06,40200207
4022000001,Seljord LKS 01,40220101
4022000001,Seljord LKS 01,40220102
4022000001,Seljord LKS 01,40220103
4022000001,Seljord LKS 01,40220104
4022000001,Seljord LKS 01,40220105
4022000001,Seljord LKS 01,40220106
4022000001,Seljord LKS 01,40220107
4022000001,Seljord LKS 01,40220108
4022000001,Seljord LKS 01,40220201
4022000001,Seljord LKS 01,40220202
4022000001,Seljord LKS 01,40220203
4022000001,Seljord LKS 01,40220301
4022000001,Seljord LKS 01,40220302
4022000001,Seljord LKS 01,40220303
4022000001,Seljord LKS 01,40220304
4024000001,Hjartdal LKS 01,40240101
4024000001,Hjartdal LKS 01,40240102
4024000001,Hjartdal LKS 01,40240103
4024000001,Hjartdal LKS 01,40240104
4024000001,Hjartdal LKS 01,40240105
4024000001,Hjartdal LKS 01,40240106
4024000001,Hjartdal LKS 01,40240107
4024000001,Hjartdal LKS 01,40240108
4024000001,Hjartdal LKS 01,40240109
4026000001,Tinn LKS 01,40260301
4026000001,Tinn LKS 01,40260302
4026000001,Tinn LKS 01,40260303
4026000001,Tinn LKS 01,40260304
4026000001,Tinn LKS 01,40260305
4026000001,Tinn LKS 01,40260306
4026000001,Tinn LKS 01,40260307
4026000001,Tinn LKS 01,40260308
4026000001,Tinn LKS 01,40260309
4026000001,Tinn LKS 01,40260310
4026000001,Tinn LKS 01,40260311
4026000001,Tinn LKS 01,40260312
4026000001,Tinn LKS 01,40260313
4026000001,Tinn LKS 01,40260314
4026000001,Tinn LKS 01,40260315
4026000001,Tinn LKS 01,40260316
4026000001,Tinn LKS 01,40260317
4026000001,Tinn LKS 01,40260318
4026000001,Tinn LKS 01,40260319
4026000002,Tinn LKS 02,40260101
4026000002,Tinn LKS 02,40260102
4026000002,Tinn LKS 02,40260103
4026000002,Tinn LKS 02,40260104
4026000002,Tinn LKS 02,40260105
4026000002,Tinn LKS 02,40260106
4026000002,Tinn LKS 02,40260107
4026000002,Tinn LKS 02,40260108
4026000002,Tinn LKS 02,40260109
4026000002,Tinn LKS 02,40260110
4026000002,Tinn LKS 02,40260201
4026000002,Tinn LKS 02,40260202
4026000002,Tinn LKS 02,40260203
4026000002,Tinn LKS 02,40260204
4026000002,Tinn LKS 02,40260205
4026000002,Tinn LKS 02,40260206
4026000002,Tinn LKS 02,40260207
4026000002,Tinn LKS 02,40260208
4028000001,Kviteseid LKS 01,40280101
4028000001,Kviteseid LKS 01,40280102
4028000001,Kviteseid LKS 01,40280103
4028000001,Kviteseid LKS 01,40280104
4028000001,Kviteseid LKS 01,40280105
4028000001,Kviteseid LKS 01,40280106
4028000001,Kviteseid LKS 01,40280107
4028000001,Kviteseid LKS 01,40280108
4028000001,Kviteseid LKS 01,40280109
4028000001,Kviteseid LKS 01,40280110
4028000001,Kviteseid LKS 01,40280111
4028000001,Kviteseid LKS 01,40280112
4028000001,Kviteseid LKS 01,40280113
4028000001,Kviteseid LKS 01,40280114
4028000001,Kviteseid LKS 01,40280115
4028000001,Kviteseid LKS 01,40280116
4028000001,Kviteseid LKS 01,40280117
4030000001,Nissedal LKS 01,40300101
4030000001,Nissedal LKS 01,40300102
4030000001,Nissedal LKS 01,40300103
4030000001,Nissedal LKS 01,40300104
4030000001,Nissedal LKS 01,40300105
4030000001,Nissedal LKS 01,40300106
4030000001,Nissedal LKS 01,40300107
4030000001,Nissedal LKS 01,40300108
4032000001,Fyresdal LKS 01,40320101
4032000001,Fyresdal LKS 01,40320102
4032000001,Fyresdal LKS 01,40320103
4032000001,Fyresdal LKS 01,40320104
4032000001,Fyresdal LKS 01,40320105
4032000001,Fyresdal LKS 01,40320106
4032000001,Fyresdal LKS 01,40320107
4032000001,Fyresdal LKS 01,40320108
4032000001,Fyresdal LKS 01,40320109
4032000001,Fyresdal LKS 01,40320110
4034000001,Tokke LKS 01,40340101
4034000001,Tokke LKS 01,40340102
4034000001,Tokke LKS 01,40340103
4034000001,Tokke LKS 01,40340104
4034000001,Tokke LKS 01,40340105
4034000001,Tokke LKS 01,40340106
4034000001,Tokke LKS 01,40340107
4034000001,Tokke LKS 01,40340108
4034000001,Tokke LKS 01,40340109
4034000001,Tokke LKS 01,40340110
4034000001,Tokke LKS 01,40340111
4034000001,Tokke LKS 01,40340112
4034000001,Tokke LKS 01,40340113
4034000001,Tokke LKS 01,40340114
4034000001,Tokke LKS 01,40340115
4034000001,Tokke LKS 01,40340116
4034000001,Tokke LKS 01,40340117
4036000001,Vinje LKS 01,40360101
4036000001,Vinje LKS 01,40360102
4036000001,Vinje LKS 01,40360103
4036000001,Vinje LKS 01,40360104
4036000001,Vinje LKS 01,40360105
4036000001,Vinje LKS 01,40360106
4036000001,Vinje LKS 01,40360107
4036000001,Vinje LKS 01,40360108
4036000001,Vinje LKS 01,40360109
4036000001,Vinje LKS 01,40360110
4036000001,Vinje LKS 01,40360111
4036000001,Vinje LKS 01,40360112
4036000001,Vinje LKS 01,40360113
4036000001,Vinje LKS 01,40360208
4036000001,Vinje LKS 01,40360209
4036000002,Vinje LKS 02,40360201
4036000002,Vinje LKS 02,40360202
4036000002,Vinje LKS 02,40360203
4036000002,Vinje LKS 02,40360204
4036000002,Vinje LKS 02,40360205
4036000002,Vinje LKS 02,40360206
4036000002,Vinje LKS 02,40360207
4036000002,Vinje LKS 02,40360210
4036000002,Vinje LKS 02,40360211
4203000001,Arendal LKS 01,42031203
4203000001,Arendal LKS 01,42031204
4203000001,Arendal LKS 01,42031205
4203000001,Arendal LKS 01,42031206
4203000001,Arendal LKS 01,42031207
4203000002,Arendal LKS 02,42032202
4203000002,Arendal LKS 02,42032203
4203000002,Arendal LKS 02,42032204
4203000002,Arendal LKS 02,42032205
4203000003,Arendal LKS 03,42031304
4203000003,Arendal LKS 03,42031307
4203000003,Arendal LKS 03,42031308
4203000004,Arendal LKS 04,42031305
4203000004,Arendal LKS 04,42031306
4203000004,Arendal LKS 04,42031309
4203000004,Arendal LKS 04,42031310
4203000005,Arendal LKS 05,42035408
4203000005,Arendal LKS 05,42035409
4203000005,Arendal LKS 05,42035410
4203000005,Arendal LKS 05,42035411
4203000005,Arendal LKS 05,42035412
4203000006,Arendal LKS 06,42032101
4203000006,Arendal LKS 06,42032102
4203000006,Arendal LKS 06,42032103
4203000006,Arendal LKS 06,42032104
4203000006,Arendal LKS 06,42032107
4203000007,Arendal LKS 07,42032105
4203000007,Arendal LKS 07,42032106
4203000007,Arendal LKS 07,42032201
4203000008,Arendal LKS 08,42033102
4203000009,Arendal LKS 09,42033101
4203000009,Arendal LKS 09,42033103
4203000010,Arendal LKS 10,42034201
4203000010,Arendal LKS 10,42034203
4203000010,Arendal LKS 10,42035211
4203000011,Arendal LKS 11,42033104
4203000011,Arendal LKS 11,42034101
4203000012,Arendal LKS 12,42034204
4203000013,Arendal LKS 13,42034102
4203000014,Arendal LKS 14,42034301
4203000014,Arendal LKS 14,42034302
4203000014,Arendal LKS 14,42034303
4203000014,Arendal LKS 14,42034304
4203000015,Arendal LKS 15,42034202
4203000015,Arendal LKS 15,42034305
4203000015,Arendal LKS 15,42034306
4203000016,Arendal LKS 16,42035207
4203000016,Arendal LKS 16,42035208
4203000016,Arendal LKS 16,42035209
4203000016,Arendal LKS 16,42035210
4203000016,Arendal LKS 16,42035212
4203000016,Arendal LKS 16,42035213
4203000016,Arendal LKS 16,42035214
4203000017,Arendal LKS 17,42035101
4203000017,Arendal LKS 17,42035102
4203000017,Arendal LKS 17,42035103
4203000017,Arendal LKS 17,42035104
4203000017,Arendal LKS 17,42035201
4203000017,Arendal LKS 17,42035202
4203000017,Arendal LKS 17,42035203
4203000017,Arendal LKS 17,42035204
4203000017,Arendal LKS 17,42035205
4203000017,Arendal LKS 17,42035206
4203000018,Arendal LKS 18,42035303
4203000018,Arendal LKS 18,42035305
4203000018,Arendal LKS 18,42035306
4203000018,Arendal LKS 18,42035307
4203000019,Arendal LKS 19,42035302
4203000019,Arendal LKS 19,42035304
4203000019,Arendal LKS 19,42035308
4203000019,Arendal LKS 19,42035309
4203000019,Arendal LKS 19,42035310
4203000020,Arendal LKS 20,42035301
4203000020,Arendal LKS 20,42035401
4203000020,Arendal LKS 20,42035404
4203000020,Arendal LKS 20,42035405
4203000020,Arendal LKS 20,42035407
4203000021,Arendal LKS 21,42035402
4203000021,Arendal LKS 21,42035403
4203000021,Arendal LKS 21,42035406
4203000022,Arendal LKS 22,42031201
4203000022,Arendal LKS 22,42031202
4203000022,Arendal LKS 22,42031301
4203000022,Arendal LKS 22,42031302
4203000022,Arendal LKS 22,42031303
4203000023,Arendal LKS 23,42031101
4203000023,Arendal LKS 23,42031102
4203000023,Arendal LKS 23,42031103
4203000023,Arendal LKS 23,42031104
4203000023,Arendal LKS 23,42031105
4203000023,Arendal LKS 23,42031106
4203000023,Arendal LKS 23,42031107
4204000001,Kristiansand LKS 01,42040709
4204000001,Kristiansand LKS 01,42041201
4204000001,Kristiansand LKS 01,42041202
4204000001,Kristiansand LKS 01,42041203
4204000002,Kristiansand LKS 02,42041302
4204000002,Kristiansand LKS 02,42041304
4204000002,Kristiansand LKS 02,42041305
4204000003,Kristiansand LKS 03,42042201
4204000003,Kristiansand LKS 03,42042202
4204000003,Kristiansand LKS 03,42042203
4204000003,Kristiansand LKS 03,42042204
4204000003,Kristiansand LKS 03,42042205
4204000003,Kristiansand LKS 03,42042206
4204000003,Kristiansand LKS 03,42042207
4204000003,Kristiansand LKS 03,42042301
4204000003,Kristiansand LKS 03,42042302
4204000003,Kristiansand LKS 03,42042303
4204000003,Kristiansand LKS 03,42042304
4204000003,Kristiansand LKS 03,42042305
4204000003,Kristiansand LKS 03,42042306
4204000003,Kristiansand LKS 03,42042401
4204000003,Kristiansand LKS 03,42042402
4204000003,Kristiansand LKS 03,42042406
4204000004,Kristiansand LKS 04,42042407
4204000005,Kristiansand LKS 05,42042403
4204000005,Kristiansand LKS 05,42042404
4204000005,Kristiansand LKS 05,42042405
4204000006,Kristiansand LKS 06,42042501
4204000006,Kristiansand LKS 06,42042502
4204000006,Kristiansand LKS 06,42042503
4204000006,Kristiansand LKS 06,42042504
4204000006,Kristiansand LKS 06,42042505
4204000007,Kristiansand LKS 07,42042005
4204000007,Kristiansand LKS 07,42042006
4204000007,Kristiansand LKS 07,42042015
4204000007,Kristiansand LKS 07,42042016
4204000007,Kristiansand LKS 07,42042017
4204000007,Kristiansand LKS 07,42042018
4204000007,Kristiansand LKS 07,42042019
4204000007,Kristiansand LKS 07,42042022
4204000007,Kristiansand LKS 07,42042026
4204000007,Kristiansand LKS 07,42042101
4204000007,Kristiansand LKS 07,42042102
4204000008,Kristiansand LKS 08,42042103
4204000008,Kristiansand LKS 08,42042106
4204000008,Kristiansand LKS 08,42042107
4204000008,Kristiansand LKS 08,42042115
4204000008,Kristiansand LKS 08,42042116
4204000008,Kristiansand LKS 08,42042117
4204000008,Kristiansand LKS 08,42042118
4204000008,Kristiansand LKS 08,42042119
4204000008,Kristiansand LKS 08,42042120
4204000009,Kristiansand LKS 09,42042110
4204000009,Kristiansand LKS 09,42042111
4204000009,Kristiansand LKS 09,42042112
4204000009,Kristiansand LKS 09,42042113
4204000009,Kristiansand LKS 09,42042121
4204000009,Kristiansand LKS 09,42042122
4204000009,Kristiansand LKS 09,42042123
4204000009,Kristiansand LKS 09,42042124
4204000009,Kristiansand LKS 09,42042125
4204000009,Kristiansand LKS 09,42042126
4204000010,Kristiansand LKS 10,42042007
4204000010,Kristiansand LKS 10,42042009
4204000010,Kristiansand LKS 10,42042010
4204000010,Kristiansand LKS 10,42042012
4204000010,Kristiansand LKS 10,42042013
4204000010,Kristiansand LKS 10,42042014
4204000010,Kristiansand LKS 10,42042024
4204000010,Kristiansand LKS 10,42042025
4204000010,Kristiansand LKS 10,42042027
4204000011,Kristiansand LKS 11,42042001
4204000011,Kristiansand LKS 11,42042003
4204000011,Kristiansand LKS 11,42042020
4204000011,Kristiansand LKS 11,42042021
4204000011,Kristiansand LKS 11,42042023
4204000012,Kristiansand LKS 12,42040101
4204000012,Kristiansand LKS 12,42040102
4204000013,Kristiansand LKS 13,42040103
4204000014,Kristiansand LKS 14,42040201
4204000014,Kristiansand LKS 14,42040202
4204000014,Kristiansand LKS 14,42040203
4204000014,Kristiansand LKS 14,42040210
4204000015,Kristiansand LKS 15,42040204
4204000015,Kristiansand LKS 15,42040206
4204000016,Kristiansand LKS 16,42040205
4204000016,Kristiansand LKS 16,42040207
4204000016,Kristiansand LKS 16,42040208
4204000016,Kristiansand LKS 16,42040209
4204000016,Kristiansand LKS 16,42040301
4204000016,Kristiansand LKS 16,42040312
4204000016,Kristiansand LKS 16,42040313
4204000017,Kristiansand LKS 17,42040302
4204000017,Kristiansand LKS 17,42040304
4204000017,Kristiansand LKS 17,42040305
4204000018,Kristiansand LKS 18,42040303
4204000018,Kristiansand LKS 18,42040308
4204000018,Kristiansand LKS 18,42040310
4204000019,Kristiansand LKS 19,42040306
4204000019,Kristiansand LKS 19,42040307
4204000019,Kristiansand LKS 19,42040309
4204000020,Kristiansand LKS 20,42040401
4204000020,Kristiansand LKS 20,42040402
4204000020,Kristiansand LKS 20,42040403
4204000020,Kristiansand LKS 20,42040404
4204000020,Kristiansand LKS 20,42040405
4204000021,Kristiansand LKS 21,42040406
4204000021,Kristiansand LKS 21,42040407
4204000021,Kristiansand LKS 21,42040408
4204000021,Kristiansand LKS 21,42040409
4204000021,Kristiansand LKS 21,42040410
4204000021,Kristiansand LKS 21,42040411
4204000021,Kristiansand LKS 21,42040505
4204000021,Kristiansand LKS 21,42040510
4204000022,Kristiansand LKS 22,42040501
4204000022,Kristiansand LKS 22,42040502
4204000022,Kristiansand LKS 22,42040503
4204000022,Kristiansand LKS 22,42040504
4204000022,Kristiansand LKS 22,42040509
4204000023,Kristiansand LKS 23,42040506
4204000023,Kristiansand LKS 23,42040508
4204000024,Kristiansand LKS 24,42040601
4204000024,Kristiansand LKS 24,42040602
4204000024,Kristiansand LKS 24,42040603
4204000024,Kristiansand LKS 24,42040604
4204000024,Kristiansand LKS 24,42040605
4204000025,Kristiansand LKS 25,42040701
4204000025,Kristiansand LKS 25,42040702
4204000025,Kristiansand LKS 25,42040705
4204000026,Kristiansand LKS 26,42040801
4204000026,Kristiansand LKS 26,42040802
4204000027,Kristiansand LKS 27,42040703
4204000027,Kristiansand LKS 27,42040704
4204000027,Kristiansand LKS 27,42040706
4204000027,Kristiansand LKS 27,42040708
4204000027,Kristiansand LKS 27,42040710
4204000028,Kristiansand LKS 28,42040804
4204000028,Kristiansand LKS 28,42040806
4204000028,Kristiansand LKS 28,42040807
4204000029,Kristiansand LKS 29,42040803
4204000030,Kristiansand LKS 30,42040901
4204000030,Kristiansand LKS 30,42040902
4204000030,Kristiansand LKS 30,42040903
4204000031,Kristiansand LKS 31,42040904
4204000031,Kristiansand LKS 31,42040905
4204000031,Kristiansand LKS 31,42040920
4204000031,Kristiansand LKS 31,42040921
4204000032,Kristiansand LKS 32,42040907
4204000032,Kristiansand LKS 32,42040908
4204000032,Kristiansand LKS 32,42040909
4204000032,Kristiansand LKS 32,42040910
4204000033,Kristiansand LKS 33,42040911
4204000033,Kristiansand LKS 33,42040912
4204000033,Kristiansand LKS 33,42040913
4204000033,Kristiansand LKS 33,42040915
4204000033,Kristiansand LKS 33,42040918
4204000033,Kristiansand LKS 33,42040919
4204000034,Kristiansand LKS 34,42041103
4204000034,Kristiansand LKS 34,42041104
4204000034,Kristiansand LKS 34,42041105
4204000034,Kristiansand LKS 34,42041107
4204000035,Kristiansand LKS 35,42040916
4204000035,Kristiansand LKS 35,42040917
4204000035,Kristiansand LKS 35,42041204
4204000035,Kristiansand LKS 35,42041301
4204000036,Kristiansand LKS 36,42041101
4204000036,Kristiansand LKS 36,42041102
4204000036,Kristiansand LKS 36,42041106
4204000036,Kristiansand LKS 36,42041108
4204000036,Kristiansand LKS 36,42041109
4204000036,Kristiansand LKS 36,42041110
4204000036,Kristiansand LKS 36,42041112
4204000036,Kristiansand LKS 36,42041113
4204000037,Kristiansand LKS 37,42041405
4204000037,Kristiansand LKS 37,42041407
4204000038,Kristiansand LKS 38,42041402
4204000038,Kristiansand LKS 38,42041403
4204000038,Kristiansand LKS 38,42041404
4204000038,Kristiansand LKS 38,42041406
4204000038,Kristiansand LKS 38,42041502
4204000038,Kristiansand LKS 38,42041503
4204000038,Kristiansand LKS 38,42041504
4204000039,Kristiansand LKS 39,42041602
4204000039,Kristiansand LKS 39,42041604
4204000039,Kristiansand LKS 39,42041605
4204000039,Kristiansand LKS 39,42041607
4204000040,Kristiansand LKS 40,42041603
4204000040,Kristiansand LKS 40,42041606
4204000040,Kristiansand LKS 40,42041608
4204000040,Kristiansand LKS 40,42041609
4204000040,Kristiansand LKS 40,42041610
4204000040,Kristiansand LKS 40,42041611
4204000040,Kristiansand LKS 40,42041710
4204000041,Kristiansand LKS 41,42041705
4204000041,Kristiansand LKS 41,42041707
4204000041,Kristiansand LKS 41,42041708
4204000042,Kristiansand LKS 42,42041703
4204000042,Kristiansand LKS 42,42041704
4204000043,Kristiansand LKS 43,42041701
4204000043,Kristiansand LKS 43,42041709
4204000043,Kristiansand LKS 43,42041903
4204000043,Kristiansand LKS 43,42041904
4204000043,Kristiansand LKS 43,42041906
4204000043,Kristiansand LKS 43,42041907
4204000043,Kristiansand LKS 43,42041911
4204000044,Kristiansand LKS 44,42041809
4204000044,Kristiansand LKS 44,42041810
4204000044,Kristiansand LKS 44,42041811
4204000044,Kristiansand LKS 44,42041812
4204000044,Kristiansand LKS 44,42041813
4204000044,Kristiansand LKS 44,42041814
4204000044,Kristiansand LKS 44,42041815
4204000044,Kristiansand LKS 44,42041816
4204000044,Kristiansand LKS 44,42041910
4204000045,Kristiansand LKS 45,42041801
4204000045,Kristiansand LKS 45,42041803
4204000045,Kristiansand LKS 45,42041804
4204000045,Kristiansand LKS 45,42041805
4204000046,Kristiansand LKS 46,42041802
4204000046,Kristiansand LKS 46,42041806
4204000047,Kristiansand LKS 47,42041817
4204000047,Kristiansand LKS 47,42041818
4204000047,Kristiansand LKS 47,42041819
4204000047,Kristiansand LKS 47,42041820
4601010105,Bergen LKS 010105,46011001
4601010105,Bergen LKS 010105,46011002
4601010105,Bergen LKS 010105,46011003
4601010105,Bergen LKS 010105,46011004
4601010105,Bergen LKS 010105,46011005
4601010111,Bergen LKS 010111,46011201
4601010111,Bergen LKS 010111,46011202
4601010111,Bergen LKS 010111,46011203
4601010111,Bergen LKS 010111,46011204
4601010111,Bergen LKS 010111,46011205
4601010212,Bergen LKS 010212,46011101
4601010212,Bergen LKS 010212,46011102
4601010212,Bergen LKS 010212,46011103
4601010212,Bergen LKS 010212,46011104
4601010272,Bergen LKS 010272,46011105
4601010272,Bergen LKS 010272,46011106
4601010272,Bergen LKS 010272,46011107
4601010272,Bergen LKS 010272,46011108
4601010272,Bergen LKS 010272,46011109
4601020114,Bergen LKS 020114,46010601
4601020114,Bergen LKS 020114,46010602
4601020114,Bergen LKS 020114,46010603
4601020114,Bergen LKS 020114,46010604
4601020114,Bergen LKS 020114,46010605
4601020114,Bergen LKS 020114,46010606
4601020114,Bergen LKS 020114,46010607
4601020114,Bergen LKS 020114,46010608
4601020114,Bergen LKS 020114,46010609
4601020114,Bergen LKS 020114,46010610
4601020114,Bergen LKS 020114,46010611
4601020114,Bergen LKS 020114,46010612
4601020114,Bergen LKS 020114,46010613
4601020114,Bergen LKS 020114,46010614
4601020114,Bergen LKS 020114,46010615
4601020115,Bergen LKS 020115,46010616
4601020115,Bergen LKS 020115,46010617
4601020115,Bergen LKS 020115,46010618
4601020115,Bergen LKS 020115,46010619
4601020115,Bergen LKS 020115,46010620
4601020115,Bergen LKS 020115,46010621
4601020115,Bergen LKS 020115,46010622
4601020115,Bergen LKS 020115,46010623
4601020115,Bergen LKS 020115,46010624
4601020216,Bergen LKS 020216,46010119
4601020216,Bergen LKS 020216,46010120
4601020216,Bergen LKS 020216,46010121
4601020216,Bergen LKS 020216,46010122
4601020216,Bergen LKS 020216,46010626
4601020216,Bergen LKS 020216,46010627
4601020216,Bergen LKS 020216,46010628
4601020216,Bergen LKS 020216,46010629
4601020216,Bergen LKS 020216,46010630
4601020216,Bergen LKS 020216,46010631
4601020216,Bergen LKS 020216,46010633
4601020217,Bergen LKS 020217,46010123
4601020217,Bergen LKS 020217,46010124
4601020217,Bergen LKS 020217,46010127
4601020217,Bergen LKS 020217,46010146
4601020217,Bergen LKS 020217,46010501
4601020217,Bergen LKS 020217,46010502
4601020217,Bergen LKS 020217,46010503
4601020217,Bergen LKS 020217,46010504
4601020217,Bergen LKS 020217,46010505
4601020217,Bergen LKS 020217,46010506
4601020217,Bergen LKS 020217,46010515
4601020217,Bergen LKS 020217,46010637
4601020218,Bergen LKS 020218,46010507
4601020218,Bergen LKS 020218,46010508
4601020218,Bergen LKS 020218,46010509
4601020218,Bergen LKS 020218,46010510
4601020218,Bergen LKS 020218,46010511
4601020218,Bergen LKS 020218,46010512
4601020218,Bergen LKS 020218,46010513
4601020218,Bergen LKS 020218,46010514
4601020319,Bergen LKS 020319,46010101
4601020319,Bergen LKS 020319,46010102
4601020319,Bergen LKS 020319,46010103
4601020319,Bergen LKS 020319,46010104
4601020319,Bergen LKS 020319,46010105
4601020319,Bergen LKS 020319,46010106
4601020319,Bergen LKS 020319,46010107
4601020319,Bergen LKS 020319,46010108
4601020319,Bergen LKS 020319,46010116
4601020319,Bergen LKS 020319,46010117
4601020319,Bergen LKS 020319,46010118
4601020319,Bergen LKS 020319,46010625
4601020319,Bergen LKS 020319,46010632
4601020319,Bergen LKS 020319,46010634
4601020319,Bergen LKS 020319,46010635
4601020319,Bergen LKS 020319,46010636
4601020320,Bergen LKS 020320,46010110
4601020320,Bergen LKS 020320,46010111
4601020320,Bergen LKS 020320,46010112
4601020320,Bergen LKS 020320,46010132
4601020320,Bergen LKS 020320,46010133
4601020320,Bergen LKS 020320,46010134
4601020320,Bergen LKS 020320,46010135
4601020320,Bergen LKS 020320,46010140
4601020320,Bergen LKS 020320,46010141
4601020320,Bergen LKS 020320,46010142
4601020320,Bergen LKS 020320,46010143
4601020321,Bergen LKS 020321,46010109
4601020321,Bergen LKS 020321,46010113
4601020321,Bergen LKS 020321,46010114
4601020321,Bergen LKS 020321,46010115
4601020321,Bergen LKS 020321,46010125
4601020321,Bergen LKS 020321,46010126
4601020321,Bergen LKS 020321,46010128
4601020321,Bergen LKS 020321,46010129
4601020321,Bergen LKS 020321,46010130
4601020321,Bergen LKS 020321,46010131
4601020321,Bergen LKS 020321,46010136
4601020321,Bergen LKS 020321,46010137
4601020321,Bergen LKS 020321,46010138
4601020321,Bergen LKS 020321,46010139
4601020321,Bergen LKS 020321,46010144
4601020321,Bergen LKS 020321,46010145
4601020321,Bergen LKS 020321,46010147
4601030110,Bergen LKS 030110,46011302
4601030110,Bergen LKS 030110,46011303
4601030110,Bergen LKS 030110,46011403
4601030110,Bergen LKS 030110,46011404
4601030156,Bergen LKS 030156,46011501
4601030156,Bergen LKS 030156,46011502
4601030156,Bergen LKS 030156,46011503
4601030156,Bergen LKS 030156,46011504
4601030156,Bergen LKS 030156,46011505
4601030156,Bergen LKS 030156,46011506
4601030165,Bergen LKS 030165,46011307
4601030165,Bergen LKS 030165,46011401
4601030165,Bergen LKS 030165,46011402
4601030166,Bergen LKS 030166,46011316
4601030166,Bergen LKS 030166,46011317
4601030228,Bergen LKS 030228,46010419
4601030228,Bergen LKS 030228,46010420
4601030228,Bergen LKS 030228,46010421
4601030228,Bergen LKS 030228,46011301
4601030228,Bergen LKS 030228,46011319
4601030233,Bergen LKS 030233,46011304
4601030233,Bergen LKS 030233,46011306
4601030233,Bergen LKS 030233,46011309
4601030233,Bergen LKS 030233,46011318
4601030330,Bergen LKS 030330,46011310
4601030330,Bergen LKS 030330,46011311
4601030330,Bergen LKS 030330,46011312
4601030330,Bergen LKS 030330,46011313
4601030360,Bergen LKS 030360,46011308
4601030360,Bergen LKS 030360,46011315
4601030361,Bergen LKS 030361,46011314
4601040148,Bergen LKS 040148,46011703
4601040148,Bergen LKS 040148,46011704
4601040148,Bergen LKS 040148,46011706
4601040149,Bergen LKS 040149,46011702
4601040149,Bergen LKS 040149,46011705
4601040244,Bergen LKS 040244,46011801
4601040244,Bergen LKS 040244,46011802
4601040244,Bergen LKS 040244,46011803
4601040244,Bergen LKS 040244,46011813
4601040263,Bergen LKS 040263,46011805
4601040263,Bergen LKS 040263,46011806
4601040263,Bergen LKS 040263,46011807
4601040263,Bergen LKS 040263,46011808
4601040263,Bergen LKS 040263,46011809
4601040264,Bergen LKS 040264,46011804
4601040264,Bergen LKS 040264,46011810
4601040264,Bergen LKS 040264,46011811
4601040264,Bergen LKS 040264,46011812
4601040264,Bergen LKS 040264,46011814
4601040264,Bergen LKS 040264,46011815
4601040264,Bergen LKS 040264,46011827
